# {"t_start": 1546767752.8316886, "env_id": "Pap-v0"} 
r,l,t 
58.020265,100,421.748083
58.97284,100,421.845012
57.374625,100,423.392922
59.596066,100,423.491853
57.777439,100,423.588788
57.568857,100,423.68472
58.642326,100,423.784646
58.110015,100,423.884577
58.415698,100,423.983507
57.78826,100,424.082439
57.700658,100,424.179369
58.948999,100,424.278301
58.700234,100,424.377231
59.516522,100,424.474162
59.226112,100,424.571096
57.284955,100,424.668026
59.517851,100,424.779945
57.881655,100,424.93084
57.834176,100,425.045758
58.679864,100,425.144689
58.275357,100,425.246626
58.81148,100,425.364536
59.291984,100,426.976401
58.717562,100,427.077331
57.827127,100,427.176259
58.075906,100,427.276191
56.699445,100,427.374133
57.648027,100,427.475049
57.248063,100,427.571981
57.587325,100,427.668914
57.375592,100,427.77184
58.934504,100,427.87377
59.000621,100,428.002678
58.16389,100,428.108603
58.687657,100,428.217528
57.021995,100,428.317456
58.312551,100,428.427378
57.321661,100,428.577274
59.317557,100,428.70818
59.154139,100,428.857075
58.436238,100,429.000975
57.997912,100,429.148871
58.841495,100,429.257793
58.768686,100,431.003565
59.246771,100,431.155461
58.066083,100,431.256387
59.324684,100,431.402284
58.772754,100,431.505211
58.437777,100,431.605143
59.695746,100,431.710067
59.099341,100,431.816992
58.677488,100,431.915924
57.337303,100,432.017852
58.270028,100,432.123776
58.608254,100,432.280666
57.980676,100,432.382594
58.268993,100,432.481527
59.052639,100,432.58645
58.483422,100,432.685381
59.988186,100,432.805296
57.207583,100,432.950195
58.158928,100,433.068112
57.493099,100,433.166043
58.410682,100,434.750927
57.117623,100,434.85985
58.617481,100,434.961778
59.020098,100,435.060709
58.880602,100,435.161638
58.037297,100,435.258572
57.468168,100,435.355503
57.864973,100,435.453434
57.352207,100,435.551364
57.889959,100,435.649297
58.917691,100,435.748226
57.985959,100,435.845157
57.6677,100,435.944089
59.446618,100,436.039035
58.301429,100,436.134953
60.072871,100,436.231885
58.65726,100,436.328818
58.832485,100,436.426748
57.00578,100,436.525679
56.367733,100,436.622612
56.991006,100,436.719541
58.683311,100,438.278446
58.66317,100,438.376377
58.992336,100,438.474307
57.068562,100,438.571238
58.209916,100,438.66817
58.265221,100,438.772096
58.695075,100,438.869029
59.129098,100,438.970956
57.123218,100,439.069888
56.56707,100,439.166819
59.835303,100,439.262752
59.907097,100,439.359683
59.044462,100,439.455615
58.137408,100,439.553547
59.270901,100,439.650478
56.297736,100,439.749409
56.354884,100,439.849338
58.749241,100,439.952266
58.835789,100,440.050199
58.288057,100,440.15912
58.976798,100,441.683048
61.635937,100,441.786976
58.202757,100,441.891901
59.412625,100,441.995851
58.172409,100,442.099756
56.885183,100,442.199684
60.066364,100,442.297615
58.653179,100,442.401543
57.975072,100,442.499474
60.988975,100,442.596404
59.656029,100,442.698333
59.896797,100,442.799261
58.252263,100,442.904187
58.805933,100,443.008116
59.941548,100,443.107045
59.698085,100,443.207974
56.912331,100,443.306907
58.441206,100,443.403836
60.412846,100,443.500769
59.302129,100,443.598699
56.155413,100,445.21856
59.344025,100,445.321487
59.04605,100,445.418419
61.054748,100,445.516349
57.593863,100,445.61528
58.850464,100,445.717208
60.975168,100,445.816138
59.5718,100,445.923063
59.913371,100,446.023992
59.861212,100,446.121922
60.768989,100,446.221853
60.583576,100,446.319786
58.880307,100,446.417715
61.365613,100,446.517644
59.527208,100,446.616575
60.187464,100,446.716505
59.597863,100,446.815435
60.660209,100,446.916367
57.260337,100,447.015295
60.715985,100,447.113225
61.145632,100,447.214154
60.317254,100,448.784049
58.569812,100,448.897968
60.142593,100,449.003893
59.376794,100,449.10083
57.389332,100,449.199757
59.192354,100,449.296688
58.908476,100,449.39362
59.432674,100,449.490551
59.212791,100,449.587483
60.801809,100,449.684415
58.46873,100,449.786344
60.202905,100,449.897264
60.086826,100,449.999194
58.040387,100,450.101121
60.360477,100,450.202051
59.48826,100,450.298983
59.232877,100,450.395914
60.000954,100,450.505836
58.880978,100,450.608764
58.176819,100,450.706695
58.965983,100,452.313567
59.438707,100,452.416492
60.642363,100,452.515422
58.539611,100,452.615355
58.724495,100,452.714282
61.071547,100,452.832199
60.688833,100,452.936127
57.9024,100,453.04605
59.862035,100,453.14298
60.12634,100,453.239912
58.863354,100,453.34284
59.154072,100,453.446766
59.182051,100,453.551693
59.13179,100,453.654619
58.74788,100,453.778534
58.500836,100,453.893452
59.289245,100,454.015367
59.797598,100,454.115297
59.152084,100,454.212228
58.746188,100,454.308161
60.773474,100,454.40709
60.459774,100,455.979982
59.811291,100,456.080912
58.679779,100,456.18284
59.614884,100,456.28377
58.440277,100,456.382701
59.598177,100,456.480632
60.325202,100,456.577564
59.436244,100,456.679491
59.846295,100,456.782418
58.60187,100,456.884347
60.557376,100,456.985276
59.305823,100,457.082207
59.739961,100,457.17914
57.758177,100,457.277071
59.695918,100,457.374002
56.965207,100,457.471935
59.459593,100,457.568866
60.142431,100,457.666796
58.887983,100,457.764726
59.086697,100,457.863657
57.774286,100,459.420562
59.00631,100,459.518492
58.711568,100,459.615423
59.40586,100,459.713355
57.449602,100,459.812286
58.920795,100,459.912215
58.369085,100,460.012144
59.316454,100,460.110076
59.281058,100,460.208008
59.617118,100,460.338919
59.427971,100,460.495803
60.497353,100,460.591737
60.550513,100,460.689669
56.695638,100,460.788598
58.975218,100,460.889528
59.737746,100,461.004445
58.846285,100,461.10138
59.277044,100,461.201308
59.6705,100,461.301238
59.67135,100,461.400169
57.035321,100,461.498099
57.588359,100,463.066995
60.525268,100,463.165925
56.043068,100,463.264855
59.871172,100,463.362786
59.307343,100,463.460717
56.713474,100,463.559648
59.49625,100,463.662575
55.437752,100,463.762505
60.857771,100,463.862435
58.079476,100,463.965363
58.674834,100,464.064293
59.176472,100,464.161225
56.021261,100,464.259156
57.500842,100,464.363083
58.799242,100,464.46401
56.553949,100,464.575933
59.04719,100,464.680858
56.998136,100,464.783785
58.24328,100,464.888711
59.320387,100,464.999634
60.093801,100,466.620492
57.466426,100,466.733413
58.891455,100,466.842336
59.59646,100,466.949261
59.747319,100,467.050192
56.977747,100,467.148121
59.558744,100,467.250049
58.829092,100,467.37696
59.562718,100,467.499873
58.056164,100,467.607797
58.384801,100,467.736707
57.729645,100,467.854623
59.076398,100,467.953554
57.305127,100,468.051486
60.025786,100,468.154413
57.984801,100,468.250348
60.614583,100,468.348276
58.425693,100,468.446208
60.431892,100,468.54314
60.281058,100,468.639073
58.198159,100,468.738003
58.697809,100,470.276918
58.195247,100,470.372851
58.551541,100,470.469784
58.57449,100,470.566715
56.979021,100,470.666644
60.754521,100,470.776567
60.158214,100,470.874499
58.534732,100,470.976428
58.943329,100,471.083352
57.186038,100,471.184282
58.204339,100,471.282211
59.785749,100,471.381143
59.319926,100,471.480072
58.672132,100,471.577004
56.194487,100,471.673936
60.377968,100,471.775864
57.571929,100,471.875794
58.435495,100,471.975722
59.354441,100,472.084647
57.080955,100,472.184577
57.904684,100,473.743479
57.612822,100,473.8544
57.271898,100,473.959327
58.43137,100,474.058257
57.090317,100,474.159186
58.807171,100,474.258115
57.629332,100,474.356048
58.721501,100,474.453979
55.883422,100,474.550911
59.117112,100,474.647844
57.612729,100,474.746773
58.341225,100,474.8477
58.391788,100,474.950629
58.123108,100,475.047561
58.696271,100,475.144491
56.81148,100,475.241424
58.395167,100,475.338356
57.240765,100,475.435291
59.342456,100,475.533219
58.144752,100,475.631151
58.922493,100,475.73208
58.135832,100,477.266999
55.566611,100,477.36493
57.251863,100,477.461862
57.451807,100,477.557796
56.811414,100,477.656725
58.364087,100,477.756654
57.437352,100,477.857583
59.262025,100,477.957512
59.614047,100,478.056444
57.274152,100,478.153376
58.495715,100,478.251323
57.28766,100,478.348237
57.885109,100,478.44517
57.2134,100,478.542102
55.69662,100,478.639033
58.664118,100,478.737964
59.392046,100,478.840891
58.173634,100,478.941819
56.143262,100,479.045747
54.941982,100,479.151671
57.394244,100,480.688593
55.245318,100,480.808505
54.947177,100,480.917428
57.788932,100,481.018367
57.709942,100,481.117289
56.512133,100,481.215219
57.60698,100,481.314151
56.894835,100,481.412082
58.88397,100,481.509011
56.574391,100,481.606944
56.236128,100,481.704874
57.225269,100,481.812798
55.719541,100,481.919724
56.161988,100,482.018657
57.955506,100,482.116585
55.781866,100,482.214517
57.094053,100,482.328436
58.019872,100,482.427367
57.652224,100,482.524297
55.723717,100,482.623228
56.758892,100,482.72216
57.645564,100,484.403977
56.507824,100,484.500906
57.343625,100,484.598837
58.515555,100,484.707761
58.074004,100,484.807689
58.601508,100,484.930603
58.25763,100,485.028535
57.271898,100,485.126467
56.317956,100,485.232392
58.031461,100,485.330323
59.175401,100,485.429252
57.82344,100,485.528183
56.937217,100,485.626113
57.282818,100,485.728042
56.310938,100,485.828971
58.383127,100,485.9329
57.006925,100,486.02983
54.797765,100,486.126763
59.153413,100,486.223694
56.65318,100,486.320624
57.8375,100,487.87753
56.359168,100,487.981457
58.871535,100,488.080387
55.678602,100,488.178317
57.192274,100,488.275249
57.246463,100,488.372182
56.502203,100,488.469113
57.493142,100,488.567045
57.476293,100,488.663976
57.110236,100,488.765903
56.766641,100,488.867831
54.86711,100,488.973759
57.241828,100,489.078685
57.461046,100,489.183609
57.930212,100,489.281542
57.726611,100,489.379472
57.935247,100,489.477403
57.184819,100,489.574336
56.878566,100,489.672268
57.965398,100,489.770197
57.381704,100,489.870128
58.774885,100,491.54495
57.975007,100,491.663864
59.112877,100,491.792772
57.844228,100,491.894702
57.717297,100,491.99563
56.026352,100,492.093561
57.52628,100,492.192492
55.641659,100,492.289424
56.626844,100,492.389355
58.60296,100,492.503275
56.388654,100,492.602205
58.470969,100,492.704132
56.658319,100,492.80406
58.137242,100,492.905989
54.839686,100,493.008916
56.512225,100,493.109846
57.570513,100,493.208777
56.487731,100,493.307708
56.764708,100,493.407636
57.307665,100,493.509565
56.807731,100,495.120435
57.899975,100,495.220361
56.001729,100,495.318291
57.41835,100,495.415223
59.378953,100,495.513155
57.505829,100,495.610087
55.427172,100,495.707017
55.977943,100,495.805947
56.733523,100,495.907878
57.637525,100,496.007806
55.789892,100,496.103738
58.302295,100,496.20067
56.619806,100,496.296605
57.569721,100,496.393535
57.147682,100,496.493463
58.553283,100,496.591395
57.299445,100,496.701318
58.488304,100,496.826229
58.540523,100,496.93915
59.231123,100,497.040082
55.962266,100,497.13801
57.097912,100,498.667933
56.657334,100,498.769862
57.32426,100,498.872791
55.535333,100,498.974717
56.622898,100,499.072649
58.714995,100,499.170581
57.260553,100,499.267512
57.195765,100,499.367442
59.020848,100,499.464375
57.961372,100,499.562304
57.202985,100,499.660235
55.102849,100,499.761164
59.906039,100,499.863091
54.131419,100,499.970017
57.439267,100,500.067949
56.665096,100,500.175871
59.047416,100,500.273803
58.423391,100,500.371735
57.965724,100,500.469665
57.325601,100,500.568596
56.331111,100,502.169468
57.787017,100,502.285388
56.616411,100,502.383317
57.188027,100,502.481251
56.438793,100,502.579181
55.344336,100,502.678111
54.656831,100,502.781038
56.598608,100,502.883966
56.598602,100,502.982895
54.286069,100,503.080828
54.734127,100,503.177759
57.122899,100,503.276689
57.308741,100,503.385613
56.917402,100,503.496534
57.906752,100,503.597463
55.925232,100,503.696394
57.668956,100,503.80032
56.449725,100,503.904248
54.190981,100,504.008176
57.398904,100,504.133086
55.88067,100,504.233017
56.914053,100,505.832889
55.924431,100,505.935817
57.082148,100,506.036746
56.659433,100,506.137677
57.601914,100,506.235606
57.657673,100,506.336535
55.301237,100,506.434467
56.88482,100,506.532398
58.562307,100,506.629329
55.575968,100,506.730258
54.334367,100,506.831188
55.801446,100,506.9581
57.462751,100,507.060025
55.562911,100,507.161955
56.138448,100,507.279872
56.146352,100,507.387795
55.376468,100,507.490722
56.987776,100,507.595648
56.049443,100,507.696578
55.857765,100,507.797507
58.986592,100,509.372399
58.324903,100,509.474326
57.264764,100,509.572257
59.492902,100,509.670188
57.467362,100,509.773115
55.605921,100,509.873046
55.465281,100,509.971978
56.51521,100,510.068909
56.79063,100,510.166839
58.708403,100,510.263772
56.70753,100,510.360702
56.494195,100,510.457635
55.751142,100,510.554565
56.840184,100,510.654496
58.662757,100,510.753425
58.311185,100,510.853356
57.134873,100,510.956283
56.787331,100,511.054214
58.722726,100,511.152145
57.54855,100,511.249077
57.960652,100,511.346009
56.422905,100,512.946882
56.625171,100,513.049809
56.271794,100,513.153737
56.789769,100,513.251669
57.204549,100,513.350597
57.110779,100,513.454526
54.426561,100,513.564446
57.7832,100,513.664378
54.683028,100,513.770302
57.994515,100,513.874229
58.851757,100,513.979155
58.040123,100,514.094074
58.897801,100,514.201001
57.490052,100,514.303927
55.891377,100,514.406854
55.427177,100,514.507783
57.465515,100,514.607713
57.345921,100,514.707643
56.447263,100,514.813568
56.829044,100,514.914497
58.10839,100,516.44542
57.124463,100,516.545349
57.149683,100,516.64228
57.624038,100,516.74321
57.775371,100,516.842139
55.917494,100,516.941069
57.101661,100,517.040999
56.139915,100,517.13993
58.003477,100,517.238861
58.818362,100,517.334795
57.602702,100,517.431726
59.343201,100,517.527657
56.084138,100,517.624589
57.709363,100,517.721522
57.120936,100,517.826446
58.047048,100,517.929374
56.991488,100,518.027305
56.008981,100,518.124237
56.940215,100,518.220172
57.984327,100,518.319101
58.373481,100,518.416032
58.459187,100,519.956948
58.566131,100,520.058876
56.718369,100,520.160805
57.476463,100,520.257735
58.875709,100,520.353668
57.190366,100,520.4516
56.628164,100,520.548531
57.802025,100,520.645462
55.368558,100,520.746391
56.704803,100,520.845321
57.688347,100,520.948248
56.727694,100,521.047179
58.495198,100,521.145112
58.570661,100,521.243044
57.763385,100,521.340973
57.591806,100,521.436907
57.45265,100,521.533837
58.488778,100,521.629771
57.650206,100,521.728699
57.403523,100,521.829628
57.974773,100,523.358554
57.577858,100,523.458483
56.517833,100,523.556422
56.052662,100,523.653346
57.803071,100,523.753276
54.562998,100,523.851205
58.876325,100,523.954132
57.975206,100,524.051065
56.957808,100,524.148
55.67795,100,524.24493
56.217353,100,524.341861
57.096306,100,524.438794
57.210009,100,524.535724
55.968132,100,524.633655
56.461902,100,524.732585
58.865595,100,524.829517
58.408402,100,524.930446
57.2902,100,525.027377
57.242173,100,525.123309
57.813413,100,525.220242
57.49473,100,525.318174
56.941286,100,526.847097
56.442555,100,526.947026
56.982216,100,527.043959
56.963474,100,527.14189
56.184782,100,527.239822
58.544945,100,527.338751
58.290686,100,527.436681
58.421144,100,527.533613
56.94834,100,527.634542
57.773606,100,527.734472
57.66237,100,527.838398
56.793038,100,527.939328
57.185115,100,528.043255
57.50213,100,528.149181
56.828827,100,528.246113
56.300369,100,528.343045
55.885786,100,528.439977
57.574976,100,528.535908
56.551653,100,528.632839
58.608593,100,528.732771
57.091659,100,530.293673
57.191898,100,530.389604
56.782055,100,530.489535
55.837895,100,530.587464
57.27536,100,530.686395
56.318984,100,530.783327
56.03092,100,530.884256
56.29979,100,530.985184
56.781613,100,531.085114
58.680486,100,531.182045
56.260012,100,531.278977
55.626192,100,531.378908
55.993863,100,531.47584
54.766461,100,531.572782
55.015444,100,531.669703
56.293278,100,531.770632
58.592237,100,531.869561
56.851228,100,531.97049
55.767546,100,532.068421
59.099944,100,532.165353
58.84602,100,533.687283
57.5,100,533.791209
55.903823,100,533.892139
58.046919,100,533.995066
55.66506,100,534.100991
56.945903,100,534.201918
55.741249,100,534.297851
55.400899,100,534.395783
54.812541,100,534.493713
56.765074,100,534.592643
57.457328,100,534.691574
56.982776,100,534.795504
56.923336,100,534.899428
55.297907,100,535.000358
54.559391,100,535.100286
57.628846,100,535.202215
56.462745,100,535.303144
56.35976,100,535.404073
56.575206,100,535.501004
55.407134,100,535.598935
56.360962,100,535.696868
56.891584,100,537.34071
56.440111,100,537.441638
57.283096,100,537.54257
55.809369,100,537.641499
57.717858,100,537.741428
56.449609,100,537.848353
54.722253,100,537.956278
57.368581,100,538.056205
57.286156,100,538.160132
57.418301,100,538.261064
54.856941,100,538.358993
57.240597,100,538.454926
56.874822,100,538.553855
55.88482,100,538.652786
57.100394,100,538.755714
57.295795,100,538.857643
57.34956,100,538.963569
54.873659,100,539.066495
57.15518,100,539.167426
56.526038,100,539.267352
57.554605,100,540.922188
56.203976,100,541.023118
56.961171,100,541.121049
56.297311,100,541.222984
58.112828,100,541.321908
55.470495,100,541.422835
56.677804,100,541.522766
54.466126,100,541.624693
58.562603,100,541.734617
56.609637,100,541.837543
56.116524,100,541.94247
56.770959,100,542.046398
56.632336,100,542.145328
58.257531,100,542.243259
57.127294,100,542.34019
56.003527,100,542.437121
56.608981,100,542.534055
57.07297,100,542.632984
55.170754,100,542.729916
57.684918,100,542.830847
56.559956,100,542.935771
57.672779,100,544.508664
56.412797,100,544.607594
57.233259,100,544.708523
55.15976,100,544.809452
54.613883,100,544.912381
55.028059,100,545.014309
55.939815,100,545.11124
55.482277,100,545.208172
56.946361,100,545.306103
56.95116,100,545.403035
56.827245,100,545.500966
56.445072,100,545.597898
53.147448,100,545.701825
56.602142,100,545.817744
57.150989,100,545.920671
56.129748,100,546.0196
56.809104,100,546.118543
56.555512,100,546.216463
55.746051,100,546.315396
56.95947,100,546.413322
56.630674,100,547.983219
55.754053,100,548.083147
54.923915,100,548.181078
56.73347,100,548.278012
55.409357,100,548.375942
56.296971,100,548.472873
58.134768,100,548.570804
55.769953,100,548.667737
57.12186,100,548.766668
55.021292,100,548.863599
54.261491,100,548.962528
56.441551,100,549.05946
55.282907,100,549.156392
55.743361,100,549.253325
56.771246,100,549.351256
56.180623,100,549.447187
56.007978,100,549.545119
56.664389,100,549.642051
57.359101,100,549.738981
56.833647,100,549.835914
56.22927,100,549.936844
55.899101,100,551.452776
56.773339,100,551.553715
57.13345,100,551.651635
55.741022,100,551.752566
55.681582,100,551.853493
56.212779,100,551.955424
55.903595,100,552.054353
56.27438,100,552.151283
57.131172,100,552.249217
57.452361,100,552.349145
57.351283,100,552.446075
57.438695,100,552.545007
55.923115,100,552.64194
55.415217,100,552.745865
55.969529,100,552.854789
56.649296,100,552.959718
56.181477,100,553.058645
55.471092,100,553.157576
56.024844,100,553.254507
57.618442,100,553.35144
57.201391,100,554.887358
55.74482,100,554.988289
56.564438,100,555.086218
55.367196,100,555.18315
56.403564,100,555.281081
54.970343,100,555.378011
57.723872,100,555.475944
57.167578,100,555.572876
55.021415,100,555.668808
57.037464,100,555.770736
57.834564,100,555.87766
55.780088,100,555.979589
57.479674,100,556.078519
56.156552,100,556.182446
56.203422,100,556.282377
55.677704,100,556.378309
57.929886,100,556.47524
55.45425,100,556.572174
57.345228,100,556.669103
55.767694,100,556.771031
55.916417,100,556.870962
54.573173,100,558.397889
55.694675,100,558.495818
57.051665,100,558.592751
56.804204,100,558.689683
57.422468,100,558.788611
55.854004,100,558.888541
56.554466,100,558.987473
56.840972,100,559.084404
57.119132,100,559.181336
57.957833,100,559.279269
57.585368,100,559.378196
56.573856,100,559.476126
54.74208,100,559.575058
57.239292,100,559.671991
58.448587,100,559.77292
54.318282,100,559.873848
56.649449,100,559.978775
56.732889,100,560.076704
57.522499,100,560.184629
55.396874,100,560.281562
57.062087,100,561.811485
55.94966,100,561.916411
57.997944,100,562.017339
56.506839,100,562.113272
56.221828,100,562.210203
56.896374,100,562.306137
56.056584,100,562.402068
57.822671,100,562.5
57.836565,100,562.595942
55.833241,100,562.692864
56.69012,100,562.792794
55.806359,100,562.892723
55.088023,100,562.992652
56.94461,100,563.091582
56.412348,100,563.188515
57.692829,100,563.285446
55.881128,100,563.38238
57.306543,100,563.47931
56.849233,100,563.577243
57.044463,100,563.676173
55.827165,100,563.780097
56.484524,100,565.434933
58.111517,100,565.535862
56.403361,100,565.636792
56.539421,100,565.735722
56.936263,100,565.845645
57.914928,100,565.959563
57.076553,100,566.062491
56.898178,100,566.162421
56.738479,100,566.26335
57.949315,100,566.363279
54.983227,100,566.461211
56.023841,100,566.57613
57.164007,100,566.680055
55.311819,100,566.796974
57.215057,100,566.908895
55.888495,100,567.017818
56.44932,100,567.116749
56.742216,100,567.219677
56.728094,100,567.322603
57.840701,100,567.424533
56.934398,100,568.968445
56.140985,100,569.067375
55.165688,100,569.165308
56.065454,100,569.264239
55.843004,100,569.361169
57.516651,100,569.459102
55.914841,100,569.558031
57.083509,100,569.658958
57.279526,100,569.75989
55.340412,100,569.860818
57.367307,100,569.963744
57.321243,100,570.061676
55.969358,100,570.159606
57.560886,100,570.257538
56.267424,100,570.355471
56.576196,100,570.452401
55.487984,100,570.549346
56.792428,100,570.646265
56.452816,100,570.746195
57.058313,100,570.845125
57.034041,100,570.947054
57.007756,100,572.477975
55.229135,100,572.575907
55.900192,100,572.674838
57.957852,100,572.782762
57.640921,100,572.882691
56.776116,100,572.983619
57.051049,100,573.081551
55.484641,100,573.178482
56.553235,100,573.275415
55.062007,100,573.374345
55.992983,100,573.470277
55.260449,100,573.566209
56.498153,100,573.664142
55.484961,100,573.769067
56.476122,100,573.867997
56.077396,100,573.967928
56.330397,100,574.065857
54.692434,100,574.16279
56.041551,100,574.258721
56.77004,100,574.354655
56.00634,100,575.88158
57.877458,100,575.981508
55.735568,100,576.07944
57.053858,100,576.17737
55.9494,100,576.274305
57.12967,100,576.374234
55.251683,100,576.471164
55.388895,100,576.568096
56.216639,100,576.665028
54.750077,100,576.764958
54.831025,100,576.868885
55.827331,100,576.969814
56.842598,100,577.076745
55.704401,100,577.184663
56.709406,100,577.283593
56.812576,100,577.37954
57.126562,100,577.476458
55.255069,100,577.572389
58.344284,100,577.669321
57.042044,100,577.771249
55.268347,100,577.872186
57.037815,100,579.39011
56.487288,100,579.48904
54.661245,100,579.585971
55.757298,100,579.682904
55.563572,100,579.78683
56.778799,100,579.889759
57.211283,100,579.991685
56.533185,100,580.089617
56.060388,100,580.187549
55.745885,100,580.28448
57.939544,100,580.381412
56.580486,100,580.478344
56.614097,100,580.575276
56.91281,100,580.672208
56.351283,100,580.771138
57.576442,100,580.871066
57.352909,100,580.971996
54.876799,100,581.068928
56.156048,100,581.16586
57.820129,100,581.261794
56.730379,100,582.808705
56.421668,100,582.917629
56.746174,100,583.016568
56.860837,100,583.114489
58.901077,100,583.21042
56.259994,100,583.307353
56.181243,100,583.404284
56.783152,100,583.501215
57.448624,100,583.598147
57.15411,100,583.69608
54.854866,100,583.799006
57.897648,100,583.903931
56.400572,100,584.00686
56.050268,100,584.103792
57.780689,100,584.199724
56.839975,100,584.297656
56.028827,100,584.394588
54.878794,100,584.491519
55.486119,100,584.58845
55.636953,100,584.685384
55.401662,100,584.785311
58.180541,100,586.304242
58.223324,100,586.403173
56.719827,100,586.503102
56.776645,100,586.603033
57.569094,100,586.701962
55.700849,100,586.802893
55.680837,100,586.90382
56.603835,100,587.00275
57.026611,100,587.098683
56.476719,100,587.195615
59.251419,100,587.291548
57.392077,100,587.38848
57.374841,100,587.484412
57.76173,100,587.581343
57.286237,100,587.677276
57.229135,100,587.780204
56.895968,100,587.888129
54.730787,100,587.992055
56.005023,100,588.089987
55.500769,100,588.186917
57.752108,100,589.744819
56.728464,100,589.84375
57.752724,100,589.952673
57.300375,100,590.059599
57.100911,100,590.162525
56.381059,100,590.261456
56.18674,100,590.358388
57.643145,100,590.45532
58.232521,100,590.55425
57.760683,100,590.650183
53.685109,100,590.750113
56.015752,100,590.848045
58.249529,100,590.946974
57.632151,100,591.046904
57.604161,100,591.143836
56.396079,100,591.241767
57.645528,100,591.3377
56.025854,100,591.434632
56.803773,100,591.531562
57.172274,100,591.628495
55.770348,100,591.726427
56.197476,100,593.274334
56.909344,100,593.371268
58.651191,100,593.4682
56.943752,100,593.564133
57.8735,100,593.660067
56.294891,100,593.760993
57.948082,100,593.857924
57.813666,100,593.958853
56.888495,100,594.055785
58.137987,100,594.152717
58.208944,100,594.249648
57.768766,100,594.348579
57.194971,100,594.445512
57.684087,100,594.543442
55.778886,100,594.639375
58.322561,100,594.739304
57.618479,100,594.836235
56.749523,100,594.934167
57.051893,100,595.034097
55.808402,100,595.132029
58.177199,100,596.689933
57.253186,100,596.794858
57.158449,100,596.897784
57.386027,100,596.999713
57.8808,100,597.101644
58.613112,100,597.200572
58.198931,100,597.298503
57.226057,100,597.395436
58.534768,100,597.491368
57.730028,100,597.5883
56.499144,100,597.685231
57.838061,100,597.785162
58.421194,100,597.887089
57.733778,100,597.990016
56.134355,100,598.088947
56.371499,100,598.185879
56.96942,100,598.281811
58.170822,100,598.378743
58.528569,100,598.475674
57.849985,100,598.572606
58.342481,100,598.669539
56.892231,100,600.224443
55.561711,100,600.321378
57.481268,100,600.417308
55.885294,100,600.516238
56.454127,100,600.613169
57.453555,100,600.7111
57.591117,100,600.81003
56.25731,100,600.908961
58.399649,100,601.014888
56.985404,100,601.118815
56.828089,100,601.215746
56.50807,100,601.312676
57.429548,100,601.409608
57.570368,100,601.507541
57.475118,100,601.604473
59.004881,100,601.701403
55.43675,100,601.802334
56.976476,100,601.902262
55.66008,100,602.001191
54.538418,100,602.100122
57.834426,100,603.617056
56.567128,100,603.716985
58.830684,100,603.817914
56.989369,100,603.918842
56.663546,100,604.016775
55.063995,100,604.113706
56.376522,100,604.211638
57.31944,100,604.308567
56.894737,100,604.405502
57.248975,100,604.503432
55.375949,100,604.603361
56.969714,100,604.705288
58.449061,100,604.807218
55.893729,100,604.906147
57.252096,100,605.004081
57.594478,100,605.100012
57.377839,100,605.198941
56.162653,100,605.295873
56.80482,100,605.392805
57.349523,100,605.489738
57.669929,100,605.588667
57.790766,100,607.125585
56.098695,100,607.224517
56.888146,100,607.323446
56.956171,100,607.420378
56.504186,100,607.51731
57.171006,100,607.61624
55.777858,100,607.713171
57.42655,100,607.814101
56.529535,100,607.917027
56.273887,100,608.017957
55.93062,100,608.116887
55.176647,100,608.214818
57.060203,100,608.312749
55.174712,100,608.409682
56.694367,100,608.507612
57.202105,100,608.604544
55.607793,100,608.701475
56.658541,100,608.801406
55.834103,100,608.901335
56.136534,100,608.999265
56.009911,100,610.538184
57.2665,100,610.637113
56.414012,100,610.739041
57.233303,100,610.83997
57.012061,100,610.942897
55.949523,100,611.041831
57.633733,100,611.137762
55.471548,100,611.235692
56.031579,100,611.332624
55.553709,100,611.430566
57.372379,100,611.529484
56.3755,100,611.626417
56.40634,100,611.724349
56.867362,100,611.825276
56.81235,100,611.929203
58.060326,100,612.029134
57.365177,100,612.128063
55.91462,100,612.224996
57.719645,100,612.322926
57.427516,100,612.419858
57.218793,100,612.518788
58.302708,100,614.054711
56.495414,100,614.159645
57.359988,100,614.259562
56.467836,100,614.357494
57.04623,100,614.454427
56.19132,100,614.551359
57.416621,100,614.648292
57.66839,100,614.750219
56.46687,100,614.849156
55.766223,100,614.950077
57.038155,100,615.049007
56.869763,100,615.145939
57.149584,100,615.243871
56.184772,100,615.340802
56.337704,100,615.438732
57.087412,100,615.534667
55.731487,100,615.630597
57.437981,100,615.729529
56.947553,100,615.831457
54.805232,100,615.932387
57.436442,100,617.460312
57.045737,100,617.572231
56.874603,100,617.669163
57.841982,100,617.770093
55.642616,100,617.871023
56.241674,100,617.969952
56.332102,100,618.066884
55.295001,100,618.164815
55.556787,100,618.261745
55.982087,100,618.358676
55.178781,100,618.45561
57.356294,100,618.552541
56.155305,100,618.649474
55.795605,100,618.750403
57.881336,100,618.849333
57.577858,100,618.950262
56.462745,100,619.052189
58.224685,100,619.156116
56.505441,100,619.253048
56.530625,100,619.349979
55.751985,100,620.908882
56.39177,100,621.01081
57.433056,100,621.109742
56.128181,100,621.207675
54.104106,100,621.304605
55.537535,100,621.402534
57.82887,100,621.500466
55.884641,100,621.597398
57.181471,100,621.69533
56.081133,100,621.795258
56.215592,100,621.895188
54.572274,100,621.994118
56.664389,100,622.093049
56.30216,100,622.19098
56.171437,100,622.288911
