# {"t_start": 1546863216.6860743, "env_id": "OneShotGo-v0"} 
r,l,t 
61.603054,100,9729.032983
60.718526,100,9734.045452
61.702269,100,9739.05093
61.829159,100,9744.071396
61.233005,100,9749.090861
61.816043,100,9754.098336
61.138735,100,9759.112808
61.829159,100,9764.376101
61.829159,100,9769.513485
61.543012,100,9774.562932
60.482283,100,9779.610379
61.942933,100,9784.626847
61.942933,100,9789.635322
61.829159,100,9794.643796
61.625707,100,9799.657265
61.829159,100,9804.674735
61.548958,100,9809.689203
61.829159,100,9814.707672
61.829159,100,9819.714148
61.942933,100,9824.717626
61.210868,100,9829.790055
62.191468,100,9836.205539
61.210868,100,9841.231001
61.702269,100,9846.245471
61.603054,100,9851.293918
61.689152,100,9856.278409
61.829159,100,9861.410796
61.552784,100,9866.435259
61.702269,100,9871.431741
60.991967,100,9876.44821
61.552784,100,9881.446692
61.575378,100,9886.456165
61.21849,100,9891.471634
61.429238,100,9896.509089
61.829159,100,9901.506571
61.942933,100,9906.527036
61.695855,100,9911.587474
61.324642,100,9916.599945
61.210868,100,9921.618413
61.572753,100,9926.615895
61.829159,100,9931.576403
61.575378,100,9938.004876
61.210868,100,9943.027342
61.254722,100,9948.053804
61.816043,100,9953.083263
61.942933,100,9958.084742
61.177608,100,9963.111204
61.829159,100,9968.11768
61.816043,100,9973.13115
61.816043,100,9978.131631
61.233005,100,9983.112124
60.614714,100,9988.131591
61.942933,100,9993.147061
61.829159,100,9998.160531
61.106115,100,10003.156015
61.829159,100,10008.182477
61.829159,100,10013.172963
61.499106,100,10018.198425
61.210868,100,10023.196907
61.942933,100,10028.201384
61.829159,100,10033.189873
61.575378,100,10038.17936
61.702269,100,10044.617828
59.737758,100,10049.622305
61.438946,100,10054.630779
61.582081,100,10059.647248
61.343368,100,10064.667714
61.829159,100,10069.657202
61.942933,100,10074.950474
61.702269,100,10080.068871
61.228054,100,10085.118318
61.829159,100,10090.135785
61.603054,100,10095.15925
61.829159,100,10100.174719
61.233005,100,10105.192187
61.331924,100,10110.18867
60.807595,100,10115.206138
61.135421,100,10120.197622
61.829159,100,10125.225085
60.964094,100,10130.442412
61.829159,100,10135.439894
61.149036,100,10140.451366
61.829159,100,10146.859855
61.702269,100,10151.885318
61.829159,100,10156.882799
61.551445,100,10161.861295
61.702269,100,10166.908741
60.73642,100,10171.923212
61.829159,100,10176.932686
61.829159,100,10181.921174
61.225779,100,10186.914659
61.829159,100,10191.903147
61.733566,100,10196.923613
61.942933,100,10201.920096
61.073749,100,10206.919577
61.829159,100,10211.942041
61.442219,100,10216.959509
61.829159,100,10221.954993
61.669903,100,10226.964465
61.083977,100,10231.962947
61.829159,100,10237.023385
61.829159,100,10242.166765
60.609763,100,10247.167244
61.829159,100,10253.587725
61.226484,100,10258.568218
61.603054,100,10263.572696
61.429238,100,10268.593162
61.829159,100,10273.896428
61.2205,100,10278.914896
61.211301,100,10283.93736
61.702269,100,10288.924849
61.233005,100,10293.935322
61.829159,100,10298.969778
61.232206,100,10304.022222
61.942933,100,10308.992723
61.205826,100,10314.009191
61.702269,100,10319.060635
61.829159,100,10324.094092
61.829159,100,10329.104565
61.702269,100,10334.115038
61.829159,100,10339.138502
61.84734,100,10344.145977
61.210868,100,10349.144458
61.829159,100,10355.537957
61.942933,100,10360.536439
61.231015,100,10365.53492
61.829159,100,10370.542395
61.702269,100,10375.546872
61.210868,100,10380.554346
61.829159,100,10385.924565
61.603054,100,10391.229832
61.669903,100,10396.251297
61.211105,100,10401.25877
61.829159,100,10406.285234
61.829159,100,10411.279718
61.53663,100,10416.29119
61.829159,100,10421.281677
61.829159,100,10426.288153
61.816043,100,10431.298626
61.582081,100,10436.297107
61.829159,100,10441.507438
61.603054,100,10446.624837
61.829159,100,10451.63531
61.098098,100,10456.606811
60.833084,100,10462.995313
61.896362,100,10468.035765
61.233005,100,10473.031249
61.942933,100,10478.041721
61.829159,100,10483.045199
61.829159,100,10488.037685
61.2205,100,10493.034168
61.699165,100,10498.062628
61.083977,100,10503.071102
61.603054,100,10508.077578
61.816043,100,10513.093047
61.702269,100,10518.091528
61.829159,100,10523.098004
61.829159,100,10528.113474
61.829159,100,10533.127944
61.210868,100,10538.143413
61.461867,100,10543.158882
61.829159,100,10548.162362
61.210868,100,10553.154846
61.829159,100,10558.154326
61.829159,100,10564.565813
61.942933,100,10569.57029
61.702269,100,10574.554781
61.942933,100,10579.544269
61.133447,100,10584.561737
61.544988,100,10589.555222
61.124107,100,10594.585681
61.829159,100,10599.602149
61.829159,100,10604.620617
61.829159,100,10609.612103
61.829159,100,10614.610583
61.829159,100,10619.638045
61.829159,100,10624.637526
61.829159,100,10629.63201
61.829159,100,10634.645481
61.603054,100,10639.670943
61.603054,100,10644.693408
61.210868,100,10649.666907
61.2205,100,10654.684375
61.829159,100,10659.66287
61.829159,100,10664.657354
61.829159,100,10671.075836
60.601793,100,10676.058328
61.385332,100,10681.081792
61.829159,100,10686.089267
61.233005,100,10691.187676
61.427206,100,10696.823709
61.829159,100,10702.53469
60.976599,100,10707.553158
61.829159,100,10712.556636
61.829159,100,10717.558115
61.461867,100,10722.560593
61.00195,100,10727.595049
61.686527,100,10732.600526
61.816043,100,10737.628986
61.829159,100,10742.657447
61.233005,100,10747.659925
61.942933,100,10752.647414
61.556129,100,10757.679871
61.210868,100,10762.707332
61.829159,100,10767.721802
61.233005,100,10774.136287
61.702269,100,10779.137766
61.385392,100,10784.143243
61.702269,100,10789.126734
61.829159,100,10794.124217
61.702269,100,10799.160671
61.599667,100,10804.201123
61.292862,100,10809.181617
60.984763,100,10814.168107
61.211105,100,10819.165589
61.829159,100,10824.176062
61.429238,100,10829.200525
61.829159,100,10834.216993
61.21463,100,10839.234462
61.316655,100,10844.271915
59.754574,100,10849.267399
61.197872,100,10854.289863
61.210917,100,10859.326318
61.215681,100,10864.330795
61.829159,100,10869.335272
61.603054,100,10874.332754
61.575378,100,10880.73125
61.575378,100,10885.723735
61.702269,100,10890.743202
60.602209,100,10895.737686
61.942933,100,10900.736167
61.942933,100,10905.745641
61.432762,100,10910.771104
61.702269,100,10915.791569
61.702269,100,10920.80604
61.829159,100,10925.827505
61.448049,100,10930.846971
61.418097,100,10935.861442
61.829159,100,10940.873913
61.228054,100,10945.918362
61.829159,100,10950.952817
61.942933,100,10955.963291
62.056708,100,10960.962772
61.829159,100,10965.959254
61.702269,100,10970.944745
61.544988,100,10975.948223
61.829159,100,10982.362707
61.829159,100,10987.381172
61.829159,100,10992.375659
61.829159,100,10997.379136
60.109611,100,11002.707383
61.029553,100,11008.268469
61.829159,100,11013.442828
61.829159,100,11018.444307
61.210868,100,11023.437792
61.829159,100,11028.405296
61.531872,100,11033.410772
61.429238,100,11038.42924
61.829159,100,11043.460697
61.829159,100,11048.464175
61.829159,100,11053.477646
61.829159,100,11058.483122
61.942933,100,11063.482603
60.785269,100,11068.491077
61.313432,100,11073.50255
61.942933,100,11078.491038
61.829159,100,11083.486521
61.702269,100,11089.922991
61.254722,100,11094.912478
61.829159,100,11099.941938
61.829159,100,11104.947414
61.816043,100,11109.99686
61.304498,100,11114.99634
61.829159,100,11119.988826
60.482872,100,11124.989306
61.611497,100,11129.972798
61.334977,100,11135.000258
60.967203,100,11140.002737
61.081059,100,11144.99822
60.873335,100,11149.995703
61.597535,100,11155.016169
61.476164,100,11160.031638
61.929817,100,11165.034117
61.829159,100,11170.037594
61.829159,100,11175.056062
61.210868,100,11180.047548
61.429238,100,11185.050026
61.829159,100,11191.452519
61.942933,100,11196.474983
61.829159,100,11201.512435
61.829159,100,11206.715772
61.603054,100,11211.72225
61.445698,100,11216.720732
61.942933,100,11221.76418
61.942933,100,11226.769658
61.942933,100,11231.79612
61.447409,100,11236.807591
61.702269,100,11241.837051
61.233005,100,11246.858517
61.829159,100,11251.868989
61.702269,100,11256.870468
61.84734,100,11261.903925
61.872145,100,11267.223181
60.981939,100,11272.219664
61.702269,100,11277.226139
61.829159,100,11282.233614
61.571895,100,11287.258077
61.542683,100,11292.446425
61.829159,100,11298.855913
61.556129,100,11303.8464
61.702269,100,11308.859871
61.829159,100,11314.182123
61.334977,100,11319.529358
61.829159,100,11324.556821
61.411766,100,11329.543311
61.608973,100,11334.536796
61.330024,100,11339.530281
61.942933,100,11344.595715
61.829159,100,11349.619179
61.829159,100,11354.614662
61.829159,100,11359.63213
61.600513,100,11364.635606
61.829159,100,11369.641084
61.218072,100,11374.64756
62.056708,100,11379.653037
61.829159,100,11384.670504
61.829159,100,11389.651998
61.702269,100,11394.640486
61.658762,100,11401.053971
61.313432,100,11406.111411
61.929817,100,11411.115888
61.702269,100,11416.108374
61.575378,100,11421.119846
61.702269,100,11426.137314
61.829159,100,11431.162776
61.195402,100,11436.168253
61.829159,100,11441.165735
61.556129,100,11446.174209
61.829159,100,11451.172691
61.829159,100,11456.17417
61.829159,100,11461.180645
61.829159,100,11466.209106
61.448487,100,11471.219579
61.556129,100,11476.21806
61.669903,100,11481.212544
61.706622,100,11486.221018
61.942933,100,11491.222498
61.575378,100,11496.224977
61.210868,100,11502.65445
61.829159,100,11507.666919
61.472118,100,11512.657409
61.829159,100,11517.670877
61.829159,100,11522.683351
61.702269,100,11527.707814
61.829159,100,11532.706295
61.829159,100,11537.725762
61.040089,100,11542.735235
61.702269,100,11547.788678
60.096525,100,11552.776167
61.658762,100,11557.774648
60.824463,100,11562.786121
61.829159,100,11567.783602
61.556129,100,11572.784081
61.702269,100,11577.795555
61.816043,100,11582.846999
61.829159,100,11587.843482
61.416122,100,11592.843962
61.829159,100,11597.848439
61.544988,100,11602.827933
61.603054,100,11609.252411
61.702269,100,11614.246895
61.544988,100,11619.720041
61.829159,100,11624.924377
61.702269,100,11630.299593
61.829159,100,11635.359033
61.103045,100,11640.359514
61.829159,100,11645.356995
61.829159,100,11650.383457
61.575378,100,11655.388933
61.829159,100,11660.406401
61.702269,100,11665.442856
61.829159,100,11670.444335
61.942933,100,11675.458805
61.829159,100,11680.469278
61.10215,100,11685.472756
61.233005,100,11690.458247
61.520751,100,11695.47871
61.829159,100,11700.493182
61.829159,100,11705.505654
61.829159,100,11711.912144
61.829159,100,11716.955594
61.942933,100,11721.963069
61.556129,100,11726.965547
61.385332,100,11731.99101
61.829159,100,11737.04845
61.603054,100,11742.065917
61.942933,100,11747.083385
62.089807,100,11752.079868
61.829159,100,11757.087343
61.829159,100,11762.127795
61.702269,100,11767.126274
61.562867,100,11772.125757
61.699165,100,11777.157215
61.829159,100,11782.20766
62.203582,100,11787.20614
61.829159,100,11792.204623
61.829159,100,11797.224089
61.829159,100,11802.247553
61.204405,100,11807.241038
61.271957,100,11812.226528
61.829159,100,11818.658001
61.106115,100,11823.676468
61.338762,100,11828.68794
61.702269,100,11833.685422
61.829159,100,11838.955712
60.392686,100,11843.951195
61.603054,100,11848.960669
61.829159,100,11853.980136
61.575641,100,11858.979617
61.829159,100,11863.976099
61.829159,100,11869.063518
61.829159,100,11874.084983
60.749027,100,11879.110445
61.235762,100,11884.167886
61.585391,100,11889.171363
61.207384,100,11894.147859
61.942933,100,11899.135354
61.177696,100,11904.156812
61.232395,100,11909.156295
61.829159,100,11914.189752
61.418097,100,11920.583251
61.562262,100,11925.596722
61.210868,100,11930.607194
61.552784,100,11935.88148
61.530113,100,11941.370618
61.829159,100,11946.377094
61.702269,100,11951.390564
60.971706,100,11956.408033
61.829159,100,11961.423502
61.083977,100,11966.432976
60.650551,100,11971.451443
62.056708,100,11976.471909
61.942933,100,11981.511361
61.702269,100,11986.504846
61.224988,100,11991.510323
61.111313,100,11996.530788
61.829159,100,12001.537264
61.829159,100,12006.558727
61.942933,100,12011.590186
61.331924,100,12016.592666
61.439083,100,12021.603139
61.556129,100,12028.005632
61.33161,100,12033.001115
61.585391,100,12038.024579
61.083977,100,12043.006073
61.702269,100,12047.999557
61.942933,100,12053.022021
61.829159,100,12058.017505
61.829159,100,12063.037971
61.702269,100,12068.043445
61.829159,100,12073.055918
60.966719,100,12078.059397
61.829159,100,12083.052881
61.942933,100,12088.072348
61.45519,100,12093.075826
61.556129,100,12098.096292
61.556129,100,12103.115758
61.829159,100,12108.10025
60.821438,100,12113.103728
61.816043,100,12118.10021
60.948613,100,12123.0867
61.582081,100,12129.484196
61.417821,100,12134.47868
61.083977,100,12139.486156
61.829159,100,12144.495629
61.829159,100,12149.493111
61.589938,100,12154.493591
61.702269,100,12159.492072
61.942933,100,12164.488555
61.829159,100,12169.489035
61.942933,100,12174.497509
61.109488,100,12179.529967
61.702269,100,12184.567421
61.942933,100,12189.592883
61.829159,100,12194.609352
61.725271,100,12199.629817
61.044233,100,12204.653281
61.361966,100,12209.665753
61.829159,100,12214.654241
61.080493,100,12219.662716
61.829159,100,12224.665194
61.334274,100,12229.644689
61.829159,100,12236.103143
61.284875,100,12241.102621
61.829159,100,12246.447859
61.702269,100,12251.661191
61.461867,100,12256.700643
61.177608,100,12261.72011
61.639314,100,12266.738577
61.829159,100,12271.757044
61.829159,100,12276.76352
61.829159,100,12281.768996
61.328445,100,12286.795458
61.829159,100,12291.801934
61.829159,100,12296.857375
61.702269,100,12301.854857
61.829159,100,12306.887314
61.2205,100,12311.892791
61.232206,100,12316.899267
61.829159,100,12321.924729
61.829159,100,12326.930205
61.498816,100,12331.915694
61.829159,100,12338.348168
60.193356,100,12343.376628
61.106115,100,12348.37411
61.829159,100,12353.367595
61.829159,100,12358.379067
61.942933,100,12363.383544
61.316347,100,12368.400013
61.088243,100,12373.392498
61.829159,100,12378.40197
61.942933,100,12383.435429
61.829159,100,12388.444902
61.942933,100,12393.438387
61.226484,100,12398.443863
61.575378,100,12403.480318
61.942933,100,12408.532761
61.702269,100,12413.518252
61.702269,100,12418.538718
61.829159,100,12423.573174
61.829159,100,12428.601634
61.493691,100,12433.588124
60.799767,100,12438.584607
60.450762,100,12444.997092
60.315609,100,12449.98658
61.942933,100,12454.982064
61.355192,100,12459.989539
60.813854,100,12465.018998
61.225779,100,12469.992495
61.443798,100,12475.250796
61.238314,100,12480.238284
61.554454,100,12485.265745
61.197751,100,12490.248238
61.2205,100,12495.250716
61.201514,100,12500.237207
61.702269,100,12505.347609
61.942933,100,12510.341094
61.816043,100,12515.340575
61.247572,100,12520.329063
61.210868,100,12525.338537
61.575378,100,12530.317032
61.523514,100,12535.319511
60.957086,100,12540.313994
60.832755,100,12546.724482
61.962917,100,12551.827889
61.702269,100,12556.955278
61.210868,100,12562.033705
61.314809,100,12567.123122
61.942933,100,12572.14059
61.590934,100,12577.149065
61.334977,100,12582.146547
61.702269,100,12587.139032
61.829159,100,12592.170491
61.34678,100,12597.173968
61.124909,100,12602.170451
61.829159,100,12607.196913
61.829159,100,12612.209384
61.575378,100,12617.232848
60.948834,100,12622.255312
61.942933,100,12627.30076
61.411766,100,12632.30224
61.829159,100,12637.376668
60.677728,100,12642.654952
61.218948,100,12647.703398
60.475318,100,12654.099896
60.348427,100,12659.114364
61.575378,100,12664.106851
61.829159,100,12669.106332
61.662732,100,12674.113807
60.693394,100,12679.101296
61.942933,100,12684.098778
61.702269,100,12689.100257
62.043591,100,12694.090744
61.385332,100,12699.08323
61.829159,100,12704.093703
61.093194,100,12709.089186
61.702269,100,12714.100658
61.829159,100,12719.09914
61.575378,100,12724.126601
61.829159,100,12729.117086
61.088044,100,12734.119566
61.429238,100,12739.103058
61.575378,100,12744.103538
62.056708,100,12749.098022
61.702269,100,12755.510508
61.711309,100,12760.513986
61.2205,100,12765.516464
61.568304,100,12770.506951
61.829159,100,12775.508429
59.913396,100,12780.528896
61.106115,100,12785.555358
61.385332,100,12790.563833
60.81576,100,12795.588295
61.942933,100,12800.584778
61.829159,100,12805.598249
61.4585,100,12810.599728
61.829159,100,12815.609202
61.702269,100,12820.614678
61.225087,100,12825.666122
61.942933,100,12830.636623
61.816043,100,12835.647096
61.28039,100,12840.663565
61.829159,100,12845.67104
61.702269,100,12850.67152
61.829159,100,12855.667003
60.594884,100,12862.290339
61.829159,100,12867.659559
61.210868,100,12872.693017
61.233005,100,12877.697495
61.942933,100,12882.685984
60.855984,100,12887.69146
61.53663,100,12892.709927
61.816043,100,12897.694418
61.702269,100,12902.690899
61.1305,100,12907.688383
61.942933,100,12912.697857
61.316582,100,12917.695339
61.418097,100,12922.70881
60.398242,100,12927.739269
60.445276,100,12932.736751
62.056708,100,12937.748222
61.2205,100,12942.747703
60.465685,100,12947.754179
61.942933,100,12952.730676
61.929817,100,12957.718165
60.747825,100,12964.129652
61.145887,100,12969.124136
61.702269,100,12974.176577
61.34678,100,12979.167066
60.857872,100,12984.151557
61.233005,100,12989.166027
61.544988,100,12994.471293
60.984763,100,12999.463778
60.95752,100,13004.491239
61.829159,100,13009.494717
61.518755,100,13014.531172
61.234254,100,13019.536648
61.702269,100,13024.546122
61.2205,100,13029.554596
60.934492,100,13034.574063
61.10215,100,13039.571545
61.247572,100,13044.599005
61.829159,100,13049.614475
60.848632,100,13054.624948
61.398927,100,13059.641417
61.098376,100,13064.662881
61.191254,100,13071.048385
61.829159,100,13076.036875
61.689152,100,13081.03036
61.829159,100,13086.064815
61.829159,100,13091.445027
61.829159,100,13096.629379
60.627073,100,13101.621865
61.220085,100,13106.61535
61.702269,100,13111.612831
61.461867,100,13116.614311
61.575378,100,13121.632778
60.615103,100,13126.61627
60.47514,100,13131.653724
61.702269,100,13136.660199
61.084214,100,13141.646689
61.829159,100,13146.667155
61.829159,100,13151.675629
61.30848,100,13156.673111
60.943511,100,13161.664598
61.829159,100,13166.651088
61.091599,100,13173.199476
60.787187,100,13178.465769
61.21463,100,13183.571177
60.937837,100,13188.579651
61.942933,100,13193.572137
61.716829,100,13198.563623
60.614714,100,13203.551112
61.02368,100,13208.552591
61.551855,100,13213.550073
61.103045,100,13218.571538
61.829159,100,13223.579013
61.816043,100,13228.589486
62.089807,100,13233.605955
61.829159,100,13238.604436
61.575378,100,13243.634896
61.829159,100,13248.735305
61.669903,100,13253.880683
61.805636,100,13258.897151
61.589938,100,13263.895633
61.277612,100,13268.880124
61.829159,100,13273.876607
61.702269,100,13280.274103
61.127832,100,13285.289572
61.702269,100,13290.304043
61.829159,100,13295.311517
61.603054,100,13300.325988
61.942933,100,13305.314476
61.816043,100,13310.32295
60.627634,100,13315.347413
60.464718,100,13320.353889
61.829159,100,13325.376354
61.418097,100,13330.388825
61.204773,100,13335.38231
61.702269,100,13340.388786
61.343261,100,13345.39726
61.575378,100,13350.407733
60.308953,100,13355.427199
61.314523,100,13360.408693
61.164316,100,13365.420165
61.331924,100,13370.415649
61.829159,100,13375.394144
60.955896,100,13381.791641
61.829159,100,13386.859073
61.448487,100,13391.882537
60.927182,100,13396.872025
60.948492,100,13401.876502
61.702269,100,13406.883977
60.197346,100,13411.913439
61.829159,100,13416.910918
61.942933,100,13421.918393
61.836026,100,13426.946851
61.219889,100,13431.988304
61.575378,100,13437.003774
61.575378,100,13442.012247
60.55455,100,13447.043706
61.829159,100,13452.05318
61.942933,100,13457.044666
61.829159,100,13462.044147
61.120681,100,13467.044627
61.575378,100,13472.043106
60.040031,100,13477.036593
61.575378,100,13482.213946
61.115511,100,13488.919226
61.163838,100,13494.072601
61.480651,100,13499.080076
60.629531,100,13504.103539
61.328299,100,13509.113013
61.575378,100,13514.099503
61.816043,100,13519.084994
60.104243,100,13524.086473
59.347906,100,13529.096946
61.472776,100,13534.104421
61.702269,100,13539.118891
61.702269,100,13544.108378
61.401327,100,13549.147831
60.737385,100,13554.131321
61.689152,100,13559.132802
59.448872,100,13564.144274
61.290728,100,13569.142753
61.424162,100,13574.141237
60.830196,100,13579.144715
61.083977,100,13584.134202
61.065191,100,13590.531699
61.942933,100,13595.546169
61.829159,100,13600.880414
61.816043,100,13605.91487
60.965164,100,13610.912352
61.689152,100,13615.890848
61.802926,100,13620.905318
61.572274,100,13625.915791
60.639303,100,13630.901281
61.582081,100,13635.90276
61.163838,100,13640.93222
60.684056,100,13645.936697
61.215681,100,13650.953166
61.689152,100,13655.942653
60.827619,100,13660.96212
61.210868,100,13665.943613
61.241606,100,13670.918111
61.188705,100,13675.928584
61.575378,100,13680.92007
61.702269,100,13685.958521
61.929817,100,13690.953008
62.089807,100,13697.360497
60.559804,100,13702.373966
61.266768,100,13707.381443
60.832911,100,13712.386919
61.702269,100,13717.37241
61.129811,100,13722.380882
61.649615,100,13727.403349
61.477929,100,13732.403829
60.733912,100,13737.39931
61.543012,100,13742.409785
61.702269,100,13747.402271
61.829159,100,13752.393757
60.917642,100,13757.409226
61.083977,100,13762.397715
61.448487,100,13767.401192
61.229272,100,13772.398674
61.101164,100,13777.395157
61.829159,100,13782.390641
61.802926,100,13787.404111
60.513303,100,13792.570472
60.49704,100,13799.195809
61.689152,100,13804.35418
60.373941,100,13809.347665
60.957086,100,13814.376125
61.24454,100,13819.384599
60.491586,100,13824.414059
61.194706,100,13829.464503
60.746923,100,13834.496961
61.929817,100,13839.507434
58.906609,100,13844.557878
60.985561,100,13849.557359
61.562262,100,13854.575827
61.299723,100,13859.604287
61.575378,100,13864.595773
60.957086,100,13869.62823
61.829159,100,13874.618717
60.673664,100,13879.617198
61.448487,100,13884.632668
61.658762,100,13889.646139
60.410352,100,13894.651613
61.120681,100,13899.668084
62.203582,100,13906.074574
60.623014,100,13911.051071
59.687892,100,13916.051551
61.562262,100,13921.052031
61.167291,100,13926.075493
60.229395,100,13931.094961
61.575378,100,13936.09744
61.157985,100,13941.123901
60.978425,100,13946.136373
61.829159,100,13951.14085
61.065102,100,13956.165311
60.505245,100,13961.172788
61.231015,100,13966.181262
61.702269,100,13971.200728
60.901738,100,13976.189217
61.210868,100,13981.161724
61.333859,100,13986.178186
61.544988,100,13991.208644
61.231015,100,13996.196133
59.933942,100,14001.208604
61.164316,100,14007.604103
61.816043,100,14012.615573
61.544988,100,14017.63704
60.839413,100,14022.653509
60.663124,100,14027.685966
61.829159,100,14032.678452
61.072169,100,14037.684928
60.886705,100,14042.717385
60.810946,100,14047.72486
61.200435,100,14052.712347
61.302347,100,14057.750802
59.633819,100,14062.734294
60.592211,100,14067.736773
61.689152,100,14072.750244
60.975259,100,14077.758718
61.702269,100,14082.755201
61.928728,100,14087.766673
61.210868,100,14092.757159
61.829159,100,14097.77163
60.963401,100,14102.890025
61.334977,100,14109.453404
61.702269,100,14114.538827
61.611497,100,14119.541303
60.225412,100,14124.537788
61.101164,100,14129.559253
61.106115,100,14134.567728
61.357716,100,14139.583197
61.603219,100,14144.632642
61.19716,100,14149.618132
61.448487,100,14154.613616
61.429238,100,14159.647073
60.619527,100,14164.643556
60.719161,100,14169.640038
61.484606,100,14174.660504
61.16458,100,14179.639997
61.829159,100,14184.658466
60.966092,100,14189.684928
60.470459,100,14194.695399
61.53663,100,14199.697879
61.531872,100,14204.708352
61.328569,100,14209.69784
61.702269,100,14216.091337
61.291207,100,14221.092818
61.702269,100,14226.110286
60.212554,100,14231.138746
60.967388,100,14236.16221
60.876913,100,14241.181677
61.702269,100,14246.181158
61.702269,100,14251.195628
60.639351,100,14256.187114
61.816043,100,14261.19359
61.582824,100,14266.213056
61.284875,100,14271.210538
61.104124,100,14276.22301
60.966719,100,14281.212497
61.234254,100,14286.25195
61.829159,100,14291.260424
61.702269,100,14296.264901
61.40974,100,14301.271377
61.816043,100,14306.306833
60.820842,100,14311.286327
61.21463,100,14317.696815
61.816043,100,14322.70129
61.333859,100,14327.698773
60.70635,100,14332.680267
61.448487,100,14337.667756
61.425893,100,14342.66224
60.510947,100,14347.643733
61.572753,100,14352.651209
60.978231,100,14357.640696
61.942933,100,14362.633182
60.750393,100,14367.630664
61.220085,100,14372.623149
61.156076,100,14377.618633
61.106115,100,14382.633103
61.867323,100,14387.621591
61.702269,100,14392.613077
61.233005,100,14397.605563
61.210868,100,14402.602046
61.215681,100,14407.598529
61.083977,100,14412.67995
61.106115,100,14417.932252
61.089803,100,14424.798421
61.816043,100,14429.798901
60.318037,100,14434.780394
60.980472,100,14439.945758
61.544988,100,14444.968222
61.702269,100,14449.94372
61.702269,100,14454.956191
60.867262,100,14459.975658
60.956961,100,14464.983133
61.702269,100,14469.992607
61.4585,100,14475.00208
61.083977,100,14479.996564
61.171158,100,14484.998043
60.526775,100,14489.997524
62.056708,100,14495.014992
61.689152,100,14500.016472
61.702269,100,14505.008957
60.108816,100,14510.010436
61.418097,100,14515.00592
61.08774,100,14520.009398
61.702269,100,14526.418885
61.575378,100,14531.418366
61.702269,100,14536.408853
61.829159,100,14541.423323
61.343754,100,14546.409813
61.829159,100,14551.44227
61.702269,100,14556.444749
61.34678,100,14561.449226
61.304498,100,14566.439713
61.829159,100,14571.431199
61.210868,100,14576.440673
60.49505,100,14581.44515
61.829159,100,14586.474607
61.829159,100,14591.476089
61.702269,100,14596.489558
61.942933,100,14601.483044
61.019973,100,14606.47653
60.064256,100,14611.466017
61.575378,100,14616.44851
61.689152,100,14621.439996
61.418097,100,14626.44847
61.829159,100,14632.845967
61.252534,100,14637.833456
61.143116,100,14643.145716
61.942933,100,14648.144197
61.702269,100,14653.182651
60.880814,100,14658.174137
60.943846,100,14663.1996
61.070861,100,14668.225062
61.233005,100,14673.242529
60.254985,100,14678.230019
62.170482,100,14683.2295
61.10215,100,14688.217988
60.687025,100,14693.27243
60.536132,100,14698.283902
61.829159,100,14703.286381
60.822949,100,14708.292856
60.591105,100,14713.281343
61.42245,100,14718.28782
61.385448,100,14723.502148
61.144791,100,14729.135184
60.151422,100,14735.798494
61.544988,100,14740.817961
61.027868,100,14745.800453
60.852334,100,14750.797935
61.418097,100,14755.813405
61.461867,100,14760.835869
61.829159,100,14765.839347
61.829159,100,14770.843824
61.411766,100,14775.855296
61.702269,100,14780.85078
61.702269,100,14786.014143
61.226484,100,14791.026614
61.21463,100,14796.039088
61.140267,100,14801.059554
61.544988,100,14806.096008
61.164491,100,14811.080497
61.682738,100,14816.094969
61.08879,100,14821.093451
61.702269,100,14826.098927
61.575378,100,14831.104403
61.829159,100,14836.091892
61.575378,100,14842.491388
61.781198,100,14847.504859
61.599667,100,14852.519329
61.702269,100,14857.549788
61.476164,100,14862.554265
61.805636,100,14867.527764
61.829159,100,14872.513254
60.844386,100,14877.527724
60.953187,100,14882.555185
61.702269,100,14887.555665
60.731003,100,14892.591119
61.702269,100,14897.599595
61.603054,100,14902.618062
61.829159,100,14907.613545
60.836056,100,14912.615025
61.2282,100,14917.615505
61.689152,100,14922.60799
61.733566,100,14927.607471
60.438783,100,14932.601955
61.603054,100,14937.60943
61.702269,100,14944.012922
61.229936,100,14949.011404
60.672639,100,14953.997894
61.829159,100,14958.991378
61.829159,100,14964.012843
60.614556,100,14969.013324
61.702269,100,14974.052776
61.829159,100,14979.048259
61.702269,100,14984.04574
61.228054,100,14989.051218
61.829159,100,14994.06169
61.2205,100,14999.056175
61.284875,100,15004.051658
61.106115,100,15009.051139
61.829159,100,15014.080596
61.328445,100,15019.073084
61.829159,100,15024.078561
61.829159,100,15029.081039
61.702269,100,15034.339335
60.891286,100,15039.486712
60.866315,100,15044.519171
61.572753,100,15050.899678
61.702269,100,15055.931138
61.142927,100,15060.952603
61.418097,100,15065.960078
61.658762,100,15070.974548
61.702269,100,15076.003008
61.942933,100,15080.987497
61.702269,100,15085.997972
61.411766,100,15091.04242
60.619395,100,15096.0429
61.210868,100,15101.065365
61.702269,100,15106.071842
60.656846,100,15111.088308
61.702269,100,15116.090789
61.829159,100,15121.123246
61.702269,100,15126.135718
60.972635,100,15131.137197
61.816043,100,15136.14667
60.957324,100,15141.140156
60.235125,100,15146.136638
61.284875,100,15152.529151
61.702269,100,15157.550604
61.291207,100,15162.54209
61.658762,100,15167.54257
61.829159,100,15172.556039
61.544988,100,15177.55752
61.233005,100,15182.570991
61.702269,100,15187.582463
